STATION,NAME,DATE,MLY-TAVG-NORMAL,MLY-TAVG-STDDEV,MLY-TMAX-NORMAL,MLY-TMAX-STDDEV,MLY-TMIN-NORMAL,MLY-TMIN-STDDEV
USC00303346,"GOUVERNEUR 3 NW, NY US",8,65.8,2.0,77.6,2.5,54.1,2.1
USC00303346,"GOUVERNEUR 3 NW, NY US",9,57.7,2.7,69.8,3.4,45.5,2.7
USC00303346,"GOUVERNEUR 3 NW, NY US",10,45.8,2.6,56.7,3.0,35.0,2.8
USC00303346,"GOUVERNEUR 3 NW, NY US",11,35.6,3.4,44.9,3.8,26.4,3.3
USC00303346,"GOUVERNEUR 3 NW, NY US",12,22.6,6.2,31.7,5.5,13.5,7.1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1,23.6,5.6,31.5,5.3,15.7,6.0
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2,25.9,4.2,34.2,4.5,17.6,4.3
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3,34.2,3.6,43.2,4.1,25.1,3.4
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",4,46.9,2.7,57.2,3.3,36.6,2.4
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",5,57.6,2.9,68.8,3.4,46.4,2.7
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",6,66.7,2.3,77.5,2.7,56.0,2.3
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",7,71.3,2.2,81.6,2.7,61.0,2.0
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8,69.8,2.0,80.0,2.3,59.6,1.9
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9,62.0,2.1,72.2,2.6,51.9,1.9
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10,50.6,2.5,60.0,2.7,41.2,2.6
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11,40.6,3.0,48.4,3.7,32.8,2.5
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12,29.4,4.8,36.4,5.1,22.4,4.9
USC00303983,"HORNELL ALMOND DAM, NY US",1,,,,,,
USC00303983,"HORNELL ALMOND DAM, NY US",2,,,,,,
USC00303983,"HORNELL ALMOND DAM, NY US",3,,,,,,
USC00303983,"HORNELL ALMOND DAM, NY US",4,,,,,,
USC00303983,"HORNELL ALMOND DAM, NY US",5,,,,,,
USC00303983,"HORNELL ALMOND DAM, NY US",6,,,,,,
USC00303983,"HORNELL ALMOND DAM, NY US",7,,,,,,
USC00303983,"HORNELL ALMOND DAM, NY US",8,,,,,,
USC00303983,"HORNELL ALMOND DAM, NY US",9,,,,,,
USC00303983,"HORNELL ALMOND DAM, NY US",10,,,,,,
USC00303983,"HORNELL ALMOND DAM, NY US",11,,,,,,
USC00303983,"HORNELL ALMOND DAM, NY US",12,,,,,,
USC00306356,"OWEGO 3 WSW, NY US",1,,,,,,
USC00306356,"OWEGO 3 WSW, NY US",2,,,,,,
USC00306356,"OWEGO 3 WSW, NY US",3,,,,,,
USC00306356,"OWEGO 3 WSW, NY US",4,,,,,,
USC00306356,"OWEGO 3 WSW, NY US",5,,,,,,
USC00306356,"OWEGO 3 WSW, NY US",6,,,,,,
USC00306356,"OWEGO 3 WSW, NY US",7,,,,,,
USC00306356,"OWEGO 3 WSW, NY US",8,,,,,,
USC00306356,"OWEGO 3 WSW, NY US",9,,,,,,
USC00306356,"OWEGO 3 WSW, NY US",10,,,,,,
USC00306356,"OWEGO 3 WSW, NY US",11,,,,,,
USC00306356,"OWEGO 3 WSW, NY US",12,,,,,,
USC00307842,"SODUS, NY US",1,25.3,5.1,32.7,4.9,17.9,5.4
USC00307842,"SODUS, NY US",2,27.3,3.9,35.4,4.1,19.1,4.1
USC00307842,"SODUS, NY US",3,35.1,3.4,44.1,3.8,26.0,3.2
USC00307842,"SODUS, NY US",4,47.0,3.1,57.1,4.1,36.9,2.3
USC00307842,"SODUS, NY US",5,57.5,2.9,68.8,3.4,46.2,2.7
USC00307842,"SODUS, NY US",6,66.9,2.4,78.2,2.7,55.6,2.5
USC00307842,"SODUS, NY US",7,71.3,2.3,81.8,2.7,60.7,2.2
USC00307842,"SODUS, NY US",8,69.8,1.9,80.2,2.0,59.5,1.9
USC00307842,"SODUS, NY US",9,62.9,1.9,73.3,2.8,52.5,1.6
USC00307842,"SODUS, NY US",10,51.3,2.5,60.6,2.8,42.0,2.5
USC00307842,"SODUS, NY US",11,41.3,3.0,49.2,3.7,33.4,2.5
USC00307842,"SODUS, NY US",12,30.7,4.6,37.4,5.0,24.0,4.4
USC00300870,"BREWERTON LOCK 23, NY US",1,21.1,,30.1,,12.0,
USC00300870,"BREWERTON LOCK 23, NY US",2,23.2,,33.3,,13.0,
USC00300870,"BREWERTON LOCK 23, NY US",3,32.2,,42.2,,22.1,
USC00300870,"BREWERTON LOCK 23, NY US",4,44.3,,54.8,,33.8,
USC00300870,"BREWERTON LOCK 23, NY US",5,56.2,,67.3,,45.1,
USC00300870,"BREWERTON LOCK 23, NY US",6,65.3,,76.1,,54.4,
USC00300870,"BREWERTON LOCK 23, NY US",7,69.6,,80.6,,58.5,
USC00300870,"BREWERTON LOCK 23, NY US",8,68.0,,78.9,,57.1,
USC00300870,"BREWERTON LOCK 23, NY US",9,60.0,,71.5,,48.4,
USC00300870,"BREWERTON LOCK 23, NY US",10,49.2,,58.8,,39.5,
USC00300870,"BREWERTON LOCK 23, NY US",11,39.2,,47.5,,30.8,
USC00300870,"BREWERTON LOCK 23, NY US",12,28.9,,36.7,,21.0,
USC00304575,"LANSING MANOR, NY US",1,22.1,6.0,32.9,5.4,11.4,6.7
USC00304575,"LANSING MANOR, NY US",2,24.4,4.3,35.5,4.5,13.4,4.5
USC00304575,"LANSING MANOR, NY US",3,32.6,3.4,43.4,4.2,21.8,3.1
USC00304575,"LANSING MANOR, NY US",4,44.7,2.7,56.3,3.4,33.1,2.4
USC00304575,"LANSING MANOR, NY US",5,55.8,2.8,68.4,3.4,43.3,2.6
USC00304575,"LANSING MANOR, NY US",6,64.9,1.9,76.6,2.7,53.1,2.0
USC00304575,"LANSING MANOR, NY US",7,68.9,2.1,81.1,2.3,56.8,2.2
USC00304575,"LANSING MANOR, NY US",8,67.7,2.4,79.6,2.7,55.9,2.4
USC00304575,"LANSING MANOR, NY US",9,60.4,2.3,72.3,2.7,48.5,2.2
USC00304575,"LANSING MANOR, NY US",10,48.7,2.6,60.6,2.9,36.9,2.9
USC00304575,"LANSING MANOR, NY US",11,39.4,3.1,49.6,3.7,29.3,2.8
USC00304575,"LANSING MANOR, NY US",12,28.5,5.3,38.3,5.5,18.7,5.2
USC00304731,"LIBERTY 1 NE, NY US",1,21.1,5.3,29.7,4.9,12.5,5.9
USC00304731,"LIBERTY 1 NE, NY US",2,24.0,3.9,33.2,4.0,14.7,4.1
USC00304731,"LIBERTY 1 NE, NY US",3,31.8,3.4,41.8,3.8,21.8,3.5
USC00304731,"LIBERTY 1 NE, NY US",4,43.6,2.4,54.6,3.0,32.6,2.1
USC00304731,"LIBERTY 1 NE, NY US",5,53.9,2.8,65.5,3.5,42.3,2.5
USC00304731,"LIBERTY 1 NE, NY US",6,62.8,2.2,73.9,3.1,51.8,2.0
USC00304731,"LIBERTY 1 NE, NY US",7,67.6,2.0,78.5,2.6,56.7,1.8
USC00304731,"LIBERTY 1 NE, NY US",8,66.0,2.0,77.0,2.3,55.0,2.1
USC00304731,"LIBERTY 1 NE, NY US",9,58.4,2.0,69.5,2.4,47.3,2.1
USC00304731,"LIBERTY 1 NE, NY US",10,47.4,3.1,58.2,3.3,36.6,3.3
USC00304731,"LIBERTY 1 NE, NY US",11,37.7,3.0,46.6,3.4,28.7,2.7
USC00304731,"LIBERTY 1 NE, NY US",12,26.5,4.5,34.2,4.6,18.8,4.6
USC00308932,"WALTON 2, NY US",1,20.7,5.9,31.6,5.4,9.9,6.7
USC00308932,"WALTON 2, NY US",2,24.0,3.8,35.4,3.9,12.7,4.1
USC00308932,"WALTON 2, NY US",3,31.6,3.3,43.9,3.8,19.3,3.1
USC00308932,"WALTON 2, NY US",4,43.6,2.1,57.0,2.7,30.2,1.9
USC00308932,"WALTON 2, NY US",5,53.5,2.8,67.8,3.2,39.2,2.7
USC00308932,"WALTON 2, NY US",6,62.0,1.8,74.9,2.4,49.2,2.0
USC00308932,"WALTON 2, NY US",7,65.8,2.1,79.1,2.4,52.5,2.4
USC00308932,"WALTON 2, NY US",8,65.2,2.1,77.8,2.8,52.5,2.0
USC00308932,"WALTON 2, NY US",9,58.2,1.7,70.8,2.4,45.7,1.9
USC00308932,"WALTON 2, NY US",10,46.9,2.8,59.4,3.5,34.5,3.0
USC00308932,"WALTON 2, NY US",11,37.5,2.9,47.9,3.8,27.1,2.3
USC00308932,"WALTON 2, NY US",12,27.0,4.5,36.2,4.5,17.8,5.0
USC00307329,"RUSHFORD, NY US",1,,,,,,
USC00307329,"RUSHFORD, NY US",2,,,,,,
USC00307329,"RUSHFORD, NY US",3,,,,,,
USC00307329,"RUSHFORD, NY US",4,,,,,,
USC00307329,"RUSHFORD, NY US",5,,,,,,
USC00307329,"RUSHFORD, NY US",6,,,,,,
USC00307329,"RUSHFORD, NY US",7,,,,,,
USC00307329,"RUSHFORD, NY US",8,,,,,,
USC00307329,"RUSHFORD, NY US",9,,,,,,
USC00307329,"RUSHFORD, NY US",10,,,,,,
USC00307329,"RUSHFORD, NY US",11,,,,,,
USC00307329,"RUSHFORD, NY US",12,,,,,,
USC00303065,"FRIENDSHIP 7 SW, NY US",1,,,,,,
USC00303065,"FRIENDSHIP 7 SW, NY US",2,,,,,,
USC00303065,"FRIENDSHIP 7 SW, NY US",3,,,,,,
USC00303065,"FRIENDSHIP 7 SW, NY US",4,,,,,,
USC00303065,"FRIENDSHIP 7 SW, NY US",5,,,,,,
USC00303065,"FRIENDSHIP 7 SW, NY US",6,,,,,,
USC00303065,"FRIENDSHIP 7 SW, NY US",7,,,,,,
USC00303065,"FRIENDSHIP 7 SW, NY US",8,,,,,,
USC00303065,"FRIENDSHIP 7 SW, NY US",9,,,,,,
USC00303065,"FRIENDSHIP 7 SW, NY US",10,,,,,,
USC00303065,"FRIENDSHIP 7 SW, NY US",11,,,,,,
USC00303065,"FRIENDSHIP 7 SW, NY US",12,,,,,,
USC00305426,"MOHONK LAKE, NY US",1,25.6,5.1,33.2,4.7,18.0,5.6
USC00305426,"MOHONK LAKE, NY US",2,28.6,3.8,37.0,4.0,20.3,3.8
USC00305426,"MOHONK LAKE, NY US",3,36.5,3.2,45.9,3.8,27.1,2.9
USC00305426,"MOHONK LAKE, NY US",4,49.1,2.6,59.6,3.1,38.6,2.2
USC00305426,"MOHONK LAKE, NY US",5,59.5,2.7,69.9,3.0,49.1,2.5
USC00305426,"MOHONK LAKE, NY US",6,68.3,2.2,78.1,2.8,58.4,1.9
USC00305426,"MOHONK LAKE, NY US",7,72.6,2.3,82.1,2.8,63.0,2.0
USC00305426,"MOHONK LAKE, NY US",8,70.9,2.1,79.8,2.7,61.9,1.8
USC00305426,"MOHONK LAKE, NY US",9,63.4,2.1,72.0,2.5,54.8,1.9
USC00305426,"MOHONK LAKE, NY US",10,52.3,2.7,60.6,3.0,44.1,2.6
USC00305426,"MOHONK LAKE, NY US",11,41.7,3.0,49.0,3.4,34.5,2.7
USC00305426,"MOHONK LAKE, NY US",12,30.6,4.6,37.3,4.7,23.9,4.8
USW00094790,"WATERTOWN AIRPORT, NY US",1,19.4,6.6,29.3,5.6,9.4,7.7
USW00094790,"WATERTOWN AIRPORT, NY US",2,21.1,4.9,31.7,4.2,10.4,5.8
USW00094790,"WATERTOWN AIRPORT, NY US",3,30.6,4.1,40.7,4.1,20.5,4.3
USW00094790,"WATERTOWN AIRPORT, NY US",4,43.9,2.8,54.5,3.4,33.2,2.8
USW00094790,"WATERTOWN AIRPORT, NY US",5,54.6,2.8,65.8,3.4,43.4,2.5
USW00094790,"WATERTOWN AIRPORT, NY US",6,63.5,2.3,74.4,2.7,52.6,2.6
USW00094790,"WATERTOWN AIRPORT, NY US",7,68.6,2.0,79.2,2.3,58.1,2.3
USW00094790,"WATERTOWN AIRPORT, NY US",8,67.1,1.9,78.0,2.3,56.3,1.9
USW00094790,"WATERTOWN AIRPORT, NY US",9,59.5,2.1,70.4,2.6,48.5,2.3
USW00094790,"WATERTOWN AIRPORT, NY US",10,48.3,2.5,58.2,2.8,38.3,2.6
USW00094790,"WATERTOWN AIRPORT, NY US",11,38.3,2.9,46.8,3.3,29.7,2.7
USW00094790,"WATERTOWN AIRPORT, NY US",12,26.4,5.7,35.0,5.1,17.8,6.6
USC00303184,"GENEVA RESEARCH FARM, NY US",1,23.5,5.3,30.9,4.9,16.0,5.7
USC00303184,"GENEVA RESEARCH FARM, NY US",2,25.3,4.0,33.2,4.1,17.5,4.3
USC00303184,"GENEVA RESEARCH FARM, NY US",3,33.0,3.6,41.3,4.0,24.8,3.5
USC00303184,"GENEVA RESEARCH FARM, NY US",4,45.6,2.7,54.9,3.4,36.2,2.4
USC00303184,"GENEVA RESEARCH FARM, NY US",5,56.7,3.1,66.9,3.4,46.5,2.9
USC00303184,"GENEVA RESEARCH FARM, NY US",6,66.2,2.2,75.9,2.7,56.4,2.0
USC00303184,"GENEVA RESEARCH FARM, NY US",7,70.5,2.1,80.0,2.6,61.0,1.8
USC00303184,"GENEVA RESEARCH FARM, NY US",8,68.9,2.0,78.4,2.5,59.3,1.8
USC00303184,"GENEVA RESEARCH FARM, NY US",9,61.4,1.9,71.1,2.4,51.7,1.7
USC00303184,"GENEVA RESEARCH FARM, NY US",10,50.0,2.5,59.0,2.9,41.0,2.4
USC00303184,"GENEVA RESEARCH FARM, NY US",11,40.0,2.8,47.4,3.5,32.5,2.3
USC00303184,"GENEVA RESEARCH FARM, NY US",12,29.2,4.7,35.9,5.1,22.5,4.5
USW00064758,"ITHACA 13 E, NY US",1,21.0,,29.7,,12.3,
USW00064758,"ITHACA 13 E, NY US",2,23.6,,32.4,,14.8,
USW00064758,"ITHACA 13 E, NY US",3,32.0,,41.8,,22.1,
USW00064758,"ITHACA 13 E, NY US",4,44.6,,56.0,,33.2,
USW00064758,"ITHACA 13 E, NY US",5,54.6,,66.6,,42.5,
USW00064758,"ITHACA 13 E, NY US",6,63.2,,74.3,,52.0,
USW00064758,"ITHACA 13 E, NY US",7,66.6,,77.7,,55.6,
USW00064758,"ITHACA 13 E, NY US",8,65.3,,76.2,,54.4,
USW00064758,"ITHACA 13 E, NY US",9,58.0,,68.8,,47.1,
USW00064758,"ITHACA 13 E, NY US",10,47.1,,57.6,,36.5,
USW00064758,"ITHACA 13 E, NY US",11,37.6,,45.8,,29.3,
USW00064758,"ITHACA 13 E, NY US",12,26.6,,34.5,,18.6,
USW00064756,"MILLBROOK 3 W, NY US",1,24.4,,33.5,,15.3,
USW00064756,"MILLBROOK 3 W, NY US",2,26.9,,37.6,,16.2,
USW00064756,"MILLBROOK 3 W, NY US",3,35.6,,46.9,,24.2,
USW00064756,"MILLBROOK 3 W, NY US",4,47.4,,59.6,,35.3,
USW00064756,"MILLBROOK 3 W, NY US",5,57.3,,69.7,,44.9,
USW00064756,"MILLBROOK 3 W, NY US",6,66.5,,78.1,,54.8,
USW00064756,"MILLBROOK 3 W, NY US",7,70.4,,82.1,,58.6,
USW00064756,"MILLBROOK 3 W, NY US",8,68.6,,80.2,,57.1,
USW00064756,"MILLBROOK 3 W, NY US",9,61.0,,73.1,,48.9,
USW00064756,"MILLBROOK 3 W, NY US",10,49.9,,62.1,,37.6,
USW00064756,"MILLBROOK 3 W, NY US",11,40.1,,50.2,,30.0,
USW00064756,"MILLBROOK 3 W, NY US",12,29.9,,38.7,,21.0,
USC00309072,"WELLSVILLE, NY US",1,22.2,,31.2,,13.2,
USC00309072,"WELLSVILLE, NY US",2,24.1,,34.0,,14.1,
USC00309072,"WELLSVILLE, NY US",3,30.7,,42.0,,19.3,
USC00309072,"WELLSVILLE, NY US",4,43.2,,55.6,,30.8,
USC00309072,"WELLSVILLE, NY US",5,53.9,,67.5,,40.2,
USC00309072,"WELLSVILLE, NY US",6,62.9,,75.7,,50.0,
USC00309072,"WELLSVILLE, NY US",7,66.5,,79.1,,53.9,
USC00309072,"WELLSVILLE, NY US",8,65.5,,77.6,,53.3,
USC00309072,"WELLSVILLE, NY US",9,58.5,,70.8,,46.2,
USC00309072,"WELLSVILLE, NY US",10,47.1,,58.4,,35.8,
USC00309072,"WELLSVILLE, NY US",11,37.7,,47.1,,28.2,
USC00309072,"WELLSVILLE, NY US",12,27.4,,35.6,,19.1,
USC00306085,"NORWICH, NY US",1,21.5,5.4,31.6,4.8,11.5,6.1
USC00306085,"NORWICH, NY US",2,23.9,4.4,35.0,4.0,12.8,5.3
USC00306085,"NORWICH, NY US",3,32.3,3.4,44.1,3.8,20.5,3.3
USC00306085,"NORWICH, NY US",4,44.8,2.4,57.7,3.1,32.0,2.1
USC00306085,"NORWICH, NY US",5,55.3,2.9,69.3,3.4,41.3,2.7
USC00306085,"NORWICH, NY US",6,64.2,2.1,77.2,2.5,51.1,2.6
USC00306085,"NORWICH, NY US",7,68.1,2.0,80.8,2.4,55.4,2.2
USC00306085,"NORWICH, NY US",8,66.9,2.0,79.3,2.5,54.4,2.0
USC00306085,"NORWICH, NY US",9,59.4,2.0,71.6,2.8,47.1,2.2
USC00306085,"NORWICH, NY US",10,47.9,2.7,60.0,3.2,35.8,2.8
USC00306085,"NORWICH, NY US",11,37.9,2.8,47.9,3.5,28.0,2.5
USC00306085,"NORWICH, NY US",12,27.0,4.9,35.8,4.8,18.2,5.2
USC00301436,"CHERRY VALLEY 2 NNE, NY US",1,20.5,5.7,28.7,5.3,12.4,6.1
USC00301436,"CHERRY VALLEY 2 NNE, NY US",2,23.3,4.3,32.1,4.5,14.4,4.4
USC00301436,"CHERRY VALLEY 2 NNE, NY US",3,31.4,3.1,40.6,3.5,22.2,3.1
USC00301436,"CHERRY VALLEY 2 NNE, NY US",4,44.3,2.8,54.7,3.4,34.0,2.4
USC00301436,"CHERRY VALLEY 2 NNE, NY US",5,55.3,2.8,66.4,3.0,44.2,2.9
USC00301436,"CHERRY VALLEY 2 NNE, NY US",6,64.0,2.1,74.3,2.5,53.6,2.2
USC00301436,"CHERRY VALLEY 2 NNE, NY US",7,67.9,2.2,78.1,2.5,57.8,2.1
USC00301436,"CHERRY VALLEY 2 NNE, NY US",8,66.4,2.0,76.4,2.4,56.4,1.9
USC00301436,"CHERRY VALLEY 2 NNE, NY US",9,59.2,2.1,69.1,2.6,49.4,2.0
USC00301436,"CHERRY VALLEY 2 NNE, NY US",10,47.9,2.6,57.3,3.1,38.6,2.4
USC00301436,"CHERRY VALLEY 2 NNE, NY US",11,37.6,3.2,45.5,3.8,29.7,2.9
USC00301436,"CHERRY VALLEY 2 NNE, NY US",12,26.1,5.0,33.2,5.2,18.9,5.1
USC00308386,"SUNY ESF SYRACUSE, NY US",1,24.3,,31.7,,16.8,
USC00308386,"SUNY ESF SYRACUSE, NY US",2,26.1,,34.5,,17.7,
USC00308386,"SUNY ESF SYRACUSE, NY US",3,34.1,,42.4,,25.7,
USC00308386,"SUNY ESF SYRACUSE, NY US",4,46.9,,57.0,,36.7,
USC00308386,"SUNY ESF SYRACUSE, NY US",5,58.0,,68.5,,47.5,
USC00308386,"SUNY ESF SYRACUSE, NY US",6,67.7,,77.5,,57.8,
USC00308386,"SUNY ESF SYRACUSE, NY US",7,72.2,,81.6,,62.7,
USC00308386,"SUNY ESF SYRACUSE, NY US",8,70.8,,80.5,,61.0,
USC00308386,"SUNY ESF SYRACUSE, NY US",9,63.3,,72.6,,53.9,
USC00308386,"SUNY ESF SYRACUSE, NY US",10,51.7,,60.3,,43.0,
USC00308386,"SUNY ESF SYRACUSE, NY US",11,41.5,,49.0,,34.0,
USC00308386,"SUNY ESF SYRACUSE, NY US",12,30.2,,37.2,,23.2,
USC00302129,"DOBBS FERRY ARDSLEY, NY US",1,30.3,4.9,38.5,4.9,22.1,5.0
USC00302129,"DOBBS FERRY ARDSLEY, NY US",2,33.1,3.4,42.3,3.8,23.9,3.3
USC00302129,"DOBBS FERRY ARDSLEY, NY US",3,40.4,2.9,50.6,3.3,30.2,2.8
USC00302129,"DOBBS FERRY ARDSLEY, NY US",4,50.9,2.0,62.3,2.5,39.4,1.8
USC00302129,"DOBBS FERRY ARDSLEY, NY US",5,60.4,2.5,72.2,3.0,48.6,2.3
USC00302129,"DOBBS FERRY ARDSLEY, NY US",6,69.4,1.9,80.6,2.5,58.2,1.8
USC00302129,"DOBBS FERRY ARDSLEY, NY US",7,74.1,2.2,84.9,2.6,63.3,2.2
USC00302129,"DOBBS FERRY ARDSLEY, NY US",8,72.9,2.1,83.4,2.1,62.4,2.5
USC00302129,"DOBBS FERRY ARDSLEY, NY US",9,65.6,1.8,76.2,2.2,55.1,2.1
USC00302129,"DOBBS FERRY ARDSLEY, NY US",10,54.5,2.5,65.1,2.7,43.9,2.7
USC00302129,"DOBBS FERRY ARDSLEY, NY US",11,45.1,2.5,54.3,2.9,36.0,2.6
USC00302129,"DOBBS FERRY ARDSLEY, NY US",12,35.1,4.1,43.1,4.5,27.1,3.8
USC00300500,"BEAVER FALLS, NY US",1,,,,,,
USC00300500,"BEAVER FALLS, NY US",2,,,,,,
USC00300500,"BEAVER FALLS, NY US",3,,,,,,
USC00300500,"BEAVER FALLS, NY US",4,,,,,,
USC00300500,"BEAVER FALLS, NY US",5,,,,,,
USC00300500,"BEAVER FALLS, NY US",6,,,,,,
USC00300500,"BEAVER FALLS, NY US",7,,,,,,
USC00300500,"BEAVER FALLS, NY US",8,,,,,,
USC00300500,"BEAVER FALLS, NY US",9,,,,,,
USC00300500,"BEAVER FALLS, NY US",10,,,,,,
USC00300500,"BEAVER FALLS, NY US",11,,,,,,
USC00300500,"BEAVER FALLS, NY US",12,,,,,,
USC00307210,"ROCK HILL 3 SW, NY US",1,23.0,,33.0,,12.9,
USC00307210,"ROCK HILL 3 SW, NY US",2,22.7,,34.2,,11.2,
USC00307210,"ROCK HILL 3 SW, NY US",3,32.8,,46.0,,19.5,
USC00307210,"ROCK HILL 3 SW, NY US",4,43.1,,56.3,,29.9,
USC00307210,"ROCK HILL 3 SW, NY US",5,56.9,,70.3,,43.4,
USC00307210,"ROCK HILL 3 SW, NY US",6,65.4,,76.4,,54.4,
USC00307210,"ROCK HILL 3 SW, NY US",7,69.1,,80.3,,57.8,
USC00307210,"ROCK HILL 3 SW, NY US",8,68.2,,79.6,,56.8,
USC00307210,"ROCK HILL 3 SW, NY US",9,60.1,,71.7,,48.4,
USC00307210,"ROCK HILL 3 SW, NY US",10,48.5,,60.2,,36.8,
USC00307210,"ROCK HILL 3 SW, NY US",11,38.2,,48.0,,28.3,
USC00307210,"ROCK HILL 3 SW, NY US",12,27.9,,36.6,,19.1,
USC00300343,"AVON, NY US",1,24.2,5.5,32.2,4.9,16.2,6.2
USC00300343,"AVON, NY US",2,25.8,4.5,34.6,4.3,17.1,4.8
USC00300343,"AVON, NY US",3,33.3,3.6,42.9,4.0,23.8,3.4
USC00300343,"AVON, NY US",4,45.6,2.6,56.4,3.5,34.9,2.2
USC00300343,"AVON, NY US",5,56.6,3.0,68.3,3.6,44.9,2.8
USC00300343,"AVON, NY US",6,66.3,2.2,77.4,2.4,55.3,2.4
USC00300343,"AVON, NY US",7,70.5,2.2,81.5,2.7,59.5,2.1
USC00300343,"AVON, NY US",8,68.6,1.9,79.7,2.3,57.6,1.8
USC00300343,"AVON, NY US",9,61.4,1.8,72.5,2.3,50.2,1.7
USC00300343,"AVON, NY US",10,50.2,2.6,60.7,2.9,39.7,2.6
USC00300343,"AVON, NY US",11,40.3,2.8,48.7,3.6,31.8,2.3
USC00300343,"AVON, NY US",12,29.8,4.9,37.0,5.3,22.5,4.7
USC00305310,"MIDDLETOWN 2 NW, NY US",1,26.9,5.2,35.4,5.1,18.4,5.4
USC00305310,"MIDDLETOWN 2 NW, NY US",2,29.9,4.2,39.3,4.5,20.4,4.1
USC00305310,"MIDDLETOWN 2 NW, NY US",3,38.1,3.8,48.5,4.1,27.7,3.8
USC00305310,"MIDDLETOWN 2 NW, NY US",4,50.3,2.0,61.2,2.4,39.4,1.9
USC00305310,"MIDDLETOWN 2 NW, NY US",5,60.4,2.8,71.7,3.2,49.1,2.6
USC00305310,"MIDDLETOWN 2 NW, NY US",6,69.1,2.0,79.7,2.6,58.5,1.8
USC00305310,"MIDDLETOWN 2 NW, NY US",7,73.3,2.3,83.5,2.8,63.0,2.1
USC00305310,"MIDDLETOWN 2 NW, NY US",8,71.7,2.0,82.0,2.4,61.4,2.0
USC00305310,"MIDDLETOWN 2 NW, NY US",9,64.6,1.7,74.8,2.2,54.3,1.7
USC00305310,"MIDDLETOWN 2 NW, NY US",10,53.5,2.7,63.7,3.1,43.3,2.7
USC00305310,"MIDDLETOWN 2 NW, NY US",11,43.1,2.8,51.9,3.6,34.4,2.3
USC00305310,"MIDDLETOWN 2 NW, NY US",12,32.2,4.7,39.7,4.9,24.7,4.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1,32.7,4.4,39.1,4.5,26.3,4.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2,34.9,3.2,41.8,3.5,28.1,3.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3,41.6,2.4,49.0,2.7,34.2,2.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4,51.3,1.7,59.0,2.2,43.5,1.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5,60.6,2.1,68.5,2.7,52.8,1.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6,70.4,1.9,78.0,2.4,62.8,1.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7,75.8,2.1,83.2,2.4,68.5,1.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8,74.9,1.8,81.9,1.9,67.8,1.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9,68.1,1.5,75.3,2.0,60.8,1.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10,57.0,2.4,64.5,2.4,49.6,2.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11,47.5,2.4,54.3,2.6,40.7,2.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12,37.7,4.0,44.0,4.1,31.5,3.9
USC00302366,"EAST JEWETT, NY US",1,20.2,5.5,30.9,5.0,9.5,6.2
USC00302366,"EAST JEWETT, NY US",2,22.4,4.1,34.1,4.0,10.8,4.7
USC00302366,"EAST JEWETT, NY US",3,29.6,3.2,41.4,3.3,17.8,3.5
USC00302366,"EAST JEWETT, NY US",4,41.4,2.4,53.7,3.2,29.1,2.3
USC00302366,"EAST JEWETT, NY US",5,52.3,2.6,65.4,3.3,39.2,2.2
USC00302366,"EAST JEWETT, NY US",6,61.0,1.8,73.8,2.5,48.2,2.0
USC00302366,"EAST JEWETT, NY US",7,65.0,1.9,77.8,2.3,52.3,1.9
USC00302366,"EAST JEWETT, NY US",8,63.4,1.7,76.3,2.1,50.6,1.7
USC00302366,"EAST JEWETT, NY US",9,56.2,1.9,69.2,2.2,43.2,2.8
USC00302366,"EAST JEWETT, NY US",10,45.7,2.7,58.1,3.2,33.4,3.0
USC00302366,"EAST JEWETT, NY US",11,36.7,2.8,46.9,3.5,26.4,2.5
